cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label,aggregate,predicted_aggregate
1001601_2018,4162982395.0178943,0.7313169059725364,0.1330275229357798,-0.2373341306708626,0.0059459606892156,-0.2249992440996851,-6.536837433269113,329243984.2387387,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,5931655.0722,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.0772638
1001601_2019,4162982395.0178943,0.7313169059725364,0.3561507936507936,-0.0236547486319289,0.0024154415729125,-0.7609465769466585,-2.3449911937025987,-7501000.0,7935446017.817999,4.57341263382835,-0.6287979365019155,-62.87979365019155,-62.87979365019155,-125.7595873003831,7446623.202,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.11511913
1001601_2020,4162982395.0178943,0.7313169059725364,0.140686550365785,-0.007669998184083,0.0042474060228552,-5.215125093902753,-0.929075251031974,-2871000.0,7935446017.817999,4.57341263382835,-0.602799918250562,-60.2799918250562,-60.2799918250562,-120.5599836501124,20271191.24,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.1157417
789019_2019,82933000000.0,0.6590195720063889,2.5288389513108616,5.134109642810415,0.6783934330108473,26.092158002038737,38.34652594547054,329243984.2387387,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,1023856280000.0,0.9144721510137496,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.5386842
789019_2020,96937000000.0,0.6778100199279796,2.515765454294012,5.8487650244353455,0.6112219367054368,34.79537973397168,37.4298417635921,329243984.2387387,7935446017.817999,4.57341263382835,0.1284658511722732,12.84658511722732,12.84658511722732,25.69317023445464,1540774210000.0,1.0319505942670706,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6153846153846154,0.60152006
789019_2021,115856000000.0,0.689258007710247,2.0799936835218875,8.148822981779492,0.624397836436882,33.24406489203701,43.152238217314135,329243984.2387387,7935446017.817999,4.57341263382835,0.3836860052844335,38.36860052844335,38.36860052844335,76.7372010568867,2036897100000.0,1.3297235123052216,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7692307692307693,0.7683971
1050446_2018,398139000.0,0.800057471495344,3.013907979664613,2.631080449017773,0.4476399454378749,48.55419759121817,3.899944016625156,103480000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,1092518000.0,0.2261429763113197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30763066
1050446_2019,386353000.0,0.7944304963532767,2.792423040716334,4.251330280905829,0.4545581662547613,33.549498762916606,5.787733139257694,98972000.0,7935446017.817999,4.57341263382835,0.5268210301764366,52.682103017643655,52.682103017643655,105.36420603528732,1152593030.0,0.3452798520588147,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.46153846153846156,0.4556363
1050446_2020,389680000.0,0.810592114158528,0.9544916636906636,0.3490751672569854,0.3743104982497893,1113.08404735062,0.3487316050958586,77430000.0,7935446017.817999,4.57341263382835,-0.9225440256149032,-92.25440256149032,-92.25440256149032,-184.50880512298065,2961916650.0,0.0266169203993038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30765158
1050446_2021,418853000.0,0.8200551333106222,0.8589034729233778,0.0,0.1806364614858179,inf,0.0,-692618000.0,7935446017.817999,4.57341263382835,-1.0,-100.0,-100.0,-200.0,5075735780.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.3080113
807863_2019,76035000.0,0.8988651140796784,2.700019952114924,0.0813031170455725,0.1516949152542372,118.6916363193175,2.483353510895884,62943000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,389545950.4,0.383635300993571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23035279
807863_2020,91421000.0,0.9023887079261672,3.454015437674495,0.1870272857826711,0.1662321353007821,68.1184028666496,5.33313313040036,80319000.0,7935446017.817999,4.57341263382835,1.380865326020719,138.0865326020719,138.0865326020719,276.1730652041438,532277200.0,0.9133839859731152,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.38452035
807863_2021,107725000.0,0.8992295299548403,5.204315335764748,0.1806244198419706,0.1961087353389851,83.93106542993232,3.990296846475105,93652000.0,7935446017.817999,4.57341263382835,0.0209879703097005,2.098797030970054,2.098797030970054,4.197594061940108,669602040.0,0.8067549802811205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23120531
1576914_2020,92635000.0,0.6360109852385857,1.9393477155516816,0.018283205809623,0.2780509972229235,inf,11.095177985357232,74063000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,39393258646.38836,0.2072432330472507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23095816
1576914_2021,83029000.0,0.6543177770422557,2.3618680612900267,0.0241009017816007,0.2649697323317044,inf,11.827486446405562,62063000.0,7935446017.817999,4.57341263382835,0.3283880950213889,32.83880950213889,32.83880950213889,65.67761900427779,39393258646.38836,0.2752994435537112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30789533
1118417_2019,4162982395.0178943,0.7313169059725364,1.2383821449153871,-0.6170631913926352,0.2867045945286243,-44.98728880157172,-7.645656133235697,52990000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,915941200.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.11151877
1118417_2020,4162982395.0178943,0.7313169059725364,3.172533669816908,-0.3924068809052008,0.2206721371096058,-89.90668032786886,-3.882347592853571,58890000.0,7935446017.817999,4.57341263382835,-0.3288801571709234,-32.88801571709234,-32.88801571709234,-65.77603143418467,1228484880.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07768047
1118417_2021,4162982395.0178943,0.7313169059725364,2.3049171150436973,-0.8246762250755706,0.2534872598074255,-40.62200289202004,-7.814668040196778,72234000.0,7935446017.817999,4.57341263382835,1.1763026932084308,117.63026932084308,117.63026932084308,235.26053864168617,1207976500.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23107553
1441816_2019,193448000.0,0.724480929981724,3.439299792877664,-1.822674907187371,0.218174373055292,-50.67277748532992,-13.120782600859778,-24197000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,5017162371.6,-1.3458433014354068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23133239
1441816_2020,296364000.0,0.7027506402352272,4.592695887517328,-3.0588048354706063,0.3222647239096589,-53.58628903003612,-23.33675030945572,-22510000.0,7935446017.817999,4.57341263382835,0.7727525224470009,77.27525224470008,77.27525224470008,154.55050448940017,9405572623.13,-2.3858471074380163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.46128166
1441816_2021,413304000.0,0.7000643653240286,3.22074738887745,-4.383428406085403,0.3802733361077384,-84.3198441400069,-28.631860753465503,-32228000.0,7935446017.817999,4.57341263382835,0.5208577842093869,52.08577842093869,52.08577842093869,104.17155684187738,22508676474.11,-2.129487220396311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38474375
1441816_2022,614290000.0,0.703024324144924,4.019861979932983,-4.549913439759826,0.2831126237158118,-89.03685869271929,-16.493614130288726,-29872000.0,7935446017.817999,4.57341263382835,0.1495519659554063,14.955196595540638,14.955196595540638,29.91039319108128,27322384679.6,-1.7329621179606496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.27021223
1566895_2021,116158000.0,0.5685853161880241,3.822485565121184,-0.4328745496002568,0.1974414461154079,-165.63690350059207,-6.917925578029751,45527000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,6714257520.3,-0.4599307879956884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.2305865
1039280_2019,65237779.0,0.948724977253966,3.1257487633273846,0.8983163839492658,0.1600793590010753,6.71255707648382,8.202866086856424,41145897.0,188177165.17,4.57341263382835,0.0,0.0,0.0,0.0,70335361.17,2.971809974142457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3076923076923077,0.30756408
1039280_2020,53474948.0,0.9486029481951948,2.57980898489996,0.078914436691418,0.1563293216945642,34.21427197862298,0.7282385423046784,30479287.0,7935446017.817999,4.57341263382835,-0.910568317370474,-91.0568317370474,-91.0568317370474,-182.1136634740948,32061544.200000003,0.2657739664427684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23072422
1039280_2021,51929926.0,0.9455452383408308,2.3674154830428527,0.1578559163090418,0.1819622897514196,29.837335908139263,1.378292653197759,31288436.0,7935446017.817999,4.57341263382835,0.89765559220601,89.765559220601,89.765559220601,179.531118441202,53058451.44,0.6137484636934656,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.46153846153846156,0.4612249
1448056_2019,4162982395.0178943,0.7313169059725364,2.899346139942541,0.2437958214298007,0.4816398094566092,404.846971622194,2.16354414372311,44293000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,5735062200.0,-1.2083964559559142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.2308558
1448056_2020,4162982395.0178943,0.7313169059725364,2.656667073837836,-1.486296333433604,0.4825011307158809,-31.110888831419995,-11.395181676893293,17748000.0,7935446017.817999,4.57341263382835,-7.278201327121276,-727.8201327121276,-727.8201327121276,-1455.6402654242552,2766909120.0,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.17700845
1448056_2021,4162982395.0178943,0.7313169059725364,2.268849251440952,0.0269765836979877,0.4614170051402714,2279.013558139535,0.1717751463334495,10164000.0,7935446017.817999,4.57341263382835,-1.0193395324780463,-101.93395324780464,-101.93395324780464,-203.86790649560928,3919903320.0,-1.2083964559559142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23117465
849399_2019,4162982395.0178943,0.7313169059725364,0.8459904407859798,0.0492063492063492,0.6563262460787731,467.2161290322581,0.5402579295921924,1430000000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,14483699999.999998,-1.2083964559559142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30789652
849399_2020,4162982395.0178943,0.7313169059725364,1.1742944317315027,6.599320882852292,0.7812872467222884,2.771497298687934,115.82240762812872,748000000.0,7935446017.817999,4.57341263382835,124.38709677419357,12438.709677419356,12438.709677419356,24877.419354838712,10772810000.0,-1.2083964559559142,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5384615384615384,0.5386046
849399_2021,4162982395.0178943,0.7313169059725364,0.7200374531835206,0.9551724137931036,0.9582772543741588,22.425270758122743,24.854194706146256,1258000000.0,7935446017.817999,4.57341263382835,-0.8574736300488809,-85.74736300488809,-85.74736300488809,-171.49472600977617,12423600000.000002,-1.2083964559559142,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.33851433
1002517_2019,4162982395.0178943,0.7313169059725364,0.6803042259505842,0.7477704333228412,0.7102212604156682,21.81150694541883,8.23014378212464,329243984.2387387,7843316300.0,4.57341263382835,0.0,0.0,0.0,0.0,4663518300.0,0.2741438534001608,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30750453
1002517_2020,4162982395.0178943,0.7313169059725364,0.7463276079915468,0.1939445559670898,0.6359875864844367,171.131382546422,3.5391546839609744,329243984.2387387,11744975880.0,4.57341263382835,-0.7433375426780787,-74.33375426780788,-74.33375426780788,-148.66750853561575,9391176880.0,0.0703624350733858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.25900733
1002517_2021,4162982395.0178943,0.7313169059725364,0.6501272689473463,-0.0846694608919344,0.4517526571853738,-650.0572865374542,-1.3005390769997385,329243984.2387387,19736043040.0,4.57341263382835,-1.4870164185359986,-148.70164185359985,-148.70164185359985,-297.4032837071997,17373431040.0,-0.0418287191735048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.19376525
1618732_2019,932015000.0,0.753970212184189,2.127782551746577,-3.293713861840703,0.3265082308741681,-6.891916223504014,-33.841978983703875,-293913000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,4281113627.8,-2.0424919770622894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.24086028
1618732_2020,1020993000.0,0.7807655072104686,1.439115604647706,-4.322294242605807,0.3385933421819186,-5.133847617607399,-38.8780854987128,-542232000.0,7935446017.817999,4.57341263382835,0.4052036530533067,40.52036530533067,40.52036530533067,81.04073061066134,4481248310.0,-2.8701171875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38486734
746210_2020,4162982395.0178943,0.7313169059725364,1.7924663677130044,0.0334359604430798,0.0259191415766276,153.72670417977528,0.413776430550648,329243984.2387387,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,136816766.72,-1.2083964559559142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23168921
1660134_2019,285833000.0,0.7159176864852951,1.2572515336118442,-1.2413975277219598,0.757409087980067,-66.40097000294828,-16.847586777214538,-6201000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,8333122532.460001,-1.1064705830489945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30757552
1660134_2020,426685000.0,0.7280481583163699,2.924740795995341,0.277871306770607,0.4947366231172506,inf,-18.896508931188063,-26450000.0,7935446017.817999,4.57341263382835,0.6646852115986837,66.46852115986836,66.46852115986836,132.93704231973672,39393258646.38836,-1.841925216670634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.32169688
1660134_2021,617743000.0,0.7394365017045237,1.86241001957798,-2.1684035693349832,0.9332876838057698,-119.44732228947328,-16.08191795644697,13522000.0,7935446017.817999,4.57341263382835,0.2748464671896914,27.48464671896914,27.48464671896914,54.96929343793828,31812644240.0,-1.6710293508677263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.5383471
1660134_2022,903796000.0,0.6951202160281372,2.4465869974879424,-5.670286852376624,0.160367941225201,-34.89946896020914,-10.947639887706853,-370698000.0,7935446017.817999,4.57341263382835,2.185539101572473,218.55391015724732,218.55391015724732,437.1078203144947,29609093360.0,-3.897496795769957,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.38409752
1568100_2020,141772000.0,0.8522461542160853,3.520681201752556,-0.6470845779739551,0.2362014587029371,-36.03856558135839,-10.3363805112031,-30980000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,1814145352.8,-2.0480491476463647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.19986126
1568100_2021,182870000.0,0.8563093521137313,3.696214112823839,-0.8313342766133385,0.281034477147051,-58.616613522197866,-11.212965464268162,-35596000.0,7935446017.817999,4.57341263382835,0.3687796738115576,36.87796738115576,36.87796738115576,73.75593476231153,4038860521.52,-2.80332804426543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38458973
1568100_2022,233035000.0,0.8281389927362152,2.841904929732588,-1.2385547079140944,0.3682111126791864,-26.66010616164906,-17.430778938694207,-53350000.0,7935446017.817999,4.57341263382835,0.5595111968999898,55.95111968999898,55.95111968999898,111.90223937999797,2864761707.6000004,-3.501759760151209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38451892
1017655_2019,4162982395.0178943,0.7313169059725364,2.609166263122583,0.277871306770607,0.6568386290602661,inf,12.380259717021215,329243984.2387387,7935446017.817999,4.57341263382835,-21458.24058952063,-2145824.058952063,-2145824.058952063,-4291648.117904126,39393258646.38836,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014501214
1017655_2020,4162982395.0178943,0.7313169059725364,2.609166263122583,0.277871306770607,0.6568386290602661,inf,12.380259717021215,329243984.2387387,7935446017.817999,4.57341263382835,-21458.24058952063,-2145824.058952063,-2145824.058952063,-4291648.117904126,39393258646.38836,-1.2083964559559142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014501214
1327567_2019,2091200000.0,0.7212029245413161,1.7848341693858667,-0.8460743801652892,0.8243205267172508,-267.7542368742369,-3.287968204263519,754300000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,21929072000.0,-0.1013112320633349,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.32119468
1327567_2020,2408.9,0.7067539021241639,1.905561541033548,-2.7725856697819315,1.191439447592068,-92.30373033707863,-11.818342776203968,820.5,7935446017.817999,4.57341263382835,-0.99999673992674,-99.999673992674,-99.999673992674,-199.999347985348,24645.096,-3.302820385947551e-07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30756313
1327567_2021,2981.2000000000003,0.7004534667888442,0.9082611839662283,-5.127440904419322,2.2138715818622363,-77.82634796552415,-21.58618899273105,970.8000000000002,7935446017.817999,4.57341263382835,0.8685393258426966,86.85393258426966,86.85393258426966,173.7078651685393,38827.565,-0.4991495747873937,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.3848492
1084384_2020,20683000.0,0.2970116461076726,0.4489469711545577,-0.3242133982468294,0.1222153487732702,-1.8197890746970995,-8.225890473399753,329243984.2387387,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,82758547.75,-0.928974138987621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.077803075
50471_2019,4162982395.0178943,0.7313169059725364,3.01602057660807,0.1971572099993876,0.1144556121355844,27.18642650713432,5.074084985539843,329243984.2387387,164717703.92000002,4.57341263382835,0.0,0.0,0.0,0.0,106092473.92,0.6693567365410172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15383556
50471_2020,4162982395.0178943,0.7313169059725364,3.046247596144945,0.277871306770607,0.1184019810419396,inf,2.116707559078088,329243984.2387387,7935446017.817999,4.57341263382835,-0.5917213636920402,-59.17213636920402,-59.17213636920402,-118.34427273840804,39393258646.38836,0.2732840555985128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.10079378
50471_2021,4162982395.0178943,0.7313169059725364,3.1934702701912303,0.2127639949183376,0.1251805880795797,25.897238873122447,5.5416616800534015,329243984.2387387,7935446017.817999,4.57341263382835,1.5842434642235554,158.42434642235554,158.42434642235554,316.8486928447111,106629161.85,0.588415822737053,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.34853038
723531_2019,4162982395.0178943,0.7313169059725364,1.1718679050567595,2.8789312552184803,1.849589616338996,29.79925270688322,39.48845199465547,1290700000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,30824347000.000004,-1.2083964559559142,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.4214967
723531_2022,4162982395.0178943,0.7313169059725364,1.2344078248887485,3.0604793756967665,1.5916085424606312,inf,39.4801179262242,329243984.2387387,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,39393258646.38836,-1.2083964559559142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23090893
1590955_2018,551804000.0,0.9743403209402192,1.0349379108412513,2.3930202200562487,2.600374124725094,51.32844217969576,34.64824692231856,329243984.2387387,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,7035332927.36,9.431943297550234,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5384615384615384,0.5391115
1590955_2019,717260000.0,0.9723304833726688,1.0670524806646282,3.131737773152966,3.043431927604197,85.90757575757576,31.340967707223268,329243984.2387387,7935446017.817999,4.57341263382835,0.3174479261664173,31.74479261664174,31.74479261664174,63.48958523328348,15512846400.000002,12.426094137076795,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6923076923076923,0.6919289
1590955_2020,815666000.0,0.9693760889148764,1.0853157395388904,2.484507871629228,2.3874161188073133,182.028000460081,19.934576491171025,329243984.2387387,7935446017.817999,4.57341263382835,-0.2055810295941874,-20.558102959418747,-20.558102959418747,-41.11620591883749,26112462750.0,7.02822007740924,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5384615384615384,0.53812677
1590955_2021,1024113000.0,0.9702413208984352,1.1314442753000638,3.3779218092808385,2.1739358373226123,122.91285098999796,21.402849999836167,329243984.2387387,7935446017.817999,4.57341263382835,0.3660223208995281,36.60223208995281,36.60223208995281,73.20446417990561,24086002280.0,7.604781123874573,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6923076923076923,0.69261736
1591698_2019,293901000.0,0.6563923779234934,1.0962475138182255,1.0140932642487046,4.727981192606928,92.5161455139996,17.477042771233002,190194000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,4979496500.0,0.3498384800878772,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.46154514
1591698_2020,364202000.0,0.6667777346524792,1.1804292588754666,1.198226502082094,3.5859285125271056,121.75494344891784,16.404603622221998,233064000.0,7935446017.817999,4.57341263382835,0.1975363692101889,19.75363692101889,19.75363692101889,39.50727384203779,7847714879.999999,0.4189443032544475,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.46226677
1591698_2021,412427000.0,0.6528584431516878,1.08884069552698,1.2971938308239002,3.914654142117292,147.08673096202995,14.848929612312078,273439000.0,7935446017.817999,4.57341263382835,0.0987355519354588,9.873555193545885,9.873555193545885,19.74711038709177,10416535200.0,0.3890940058238558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.4770143
1013857_2020,706604000.0,0.6944395032220592,2.1230943092787986,-0.7587217208554827,0.8486882391565777,-175.6375181268636,-11.319839460540198,167386000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,10779401400.0,-0.197396056131458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.3078962
1013857_2021,875290000.0,0.7223932924690485,1.7309663702812503,-0.7714901116115136,1.1665897598584916,-144.94028934010151,-15.15064121051316,241631000.0,7935446017.817999,4.57341263382835,0.0271617812393071,2.716178123930719,2.716178123930719,5.432356247861438,9137035840.0,-0.2027576846256026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.31419063
1725579_2020,4162982395.0178943,0.7313169059725364,1.6537923583431884,-1.3485945628802156,0.4549192087183383,-15.542106261525616,-21.79730713439355,-60736000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,2550319758.56,-1.2083964559559142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23090538
876167_2020,434253000.0,0.9821395454031436,0.9100794917404006,1.801993625822201,0.7587662891278651,22.414063746519155,23.040174791120567,169842000.0,7935446017.817999,4.57341263382835,0.0,0.0,0.0,0.0,1786893990.0,10.09522603520324,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5384615384615384,0.538159
876167_2021,516377000.0,0.9718885101625596,1.0460751434525857,1.776370614788913,0.7828790585930776,27.280343187707217,19.01141606200408,194551000.0,7935446017.817999,4.57341263382835,-0.0163317528411229,-1.6331752841122902,-1.6331752841122902,-3.2663505682245804,2139324512.78,9.930353298721034,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6153846153846154,0.5298732
1212458_2018,515233000.0,0.7186015503616487,0.8063113806331231,-1.881248980035903,0.5456251303078741,-44.55019026689414,-9.364025369307182,100050000.0,7935446017.817999,4.57341263382835,-0.0,-0.0,-0.0,-0.0,4622037690.0,-0.5142173165279712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30786723
