cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label
814549_2020,,,1.890892941,3.027232145,0.312229293,12.54281079,15.07017369,,,,0,0,0,0,1158667232,0.269115137,1,1,0,0,1,0,0,,0,1,,0,0
814549_2021,,,1.786417798,2.222309638,0.313120878,13.67946189,10.40526642,,,,-0.261850894,-26.18508936,-26.18508936,-52.37017872,932775147.2,0.198647098,1,1,0,1,0,0,0,,0,1,,0,0
1707753_2020,304930000,0.713086385,1.494098138,-2.017621256,0.357619372,-31.78991092,-18.5999368,-48415000,,,0,0,0,0,5314446569,-1.362572337,0,0,0,0,0,0,0,1,0,1,,1,0
1707753_2021,447435000,0.735321427,1.415983912,-1.429673067,0.419917419,-84.36893916,-12.07772879,31576000,,,-0.225752808,-22.57528085,-22.57528085,-45.15056169,10920209271,-1.054967805,0,0,0,0,0,0,0,1,0,1,,1,0
1337619_2020,,,2.137331884,-0.057493007,0.242097759,-1431.3045,-0.318537554,,,,0,0,0,0,4451356995,,0,0,0,0,0,0,0,,0,1,,1,
1337619_2021,762794000,0.642885016,1.964775927,0.242658344,0.30166787,326.9617631,1.389212497,,,,-5.275241158,-527.5241158,-527.5241158,-1055.048232,4347283602,,1,0,0,1,0,0,0,1,0,1,,1,
1437352_2019,,,3.691000555,-1.543637206,0.397624106,-64.08241498,-12.26684196,16307000,,,0,0,0,0,3348306183,,0,0,0,0,0,0,0,,0,1,,1,
1437352_2020,,,2.53336607,-2.63462502,0.435221896,-60.33116622,-17.20709832,10814000,,,0.787483254,78.74832536,78.74832536,157.4966507,5634689601,,0,0,0,0,0,1,1,,1,1,,1,
1437352_2021,,,2.152659942,-2.406616973,0.356498576,-65.15369989,-11.10460322,37967000,,,0.014989935,1.498993533,1.498993533,2.997987066,6176310134,,0,0,0,0,0,0,0,,0,1,,1,
814547_2019,,,0.928443365,6.637783306,0.250851456,45.72610855,9.819037456,,,,0,0,0,0,8785082880,,0,1,0,1,0,0,0,,0,1,,1,
814547_2020,,,1.288453141,8.125206214,0.189010419,52.35313281,10.77996534,,,,0.230512586,23.05125856,23.05125856,46.10251712,12376856480,,0,1,0,1,0,0,1,,1,1,,1,
814547_2021,,,0.985277366,14.2224318,0.216315693,27.97904082,15.16682056,,,,0.658484588,65.84845883,65.84845883,131.6969177,10970134240,,0,1,0,1,1,1,1,,1,1,,1,
922521_2020,12941215,0.876260005,0.605515084,0.191363321,-776490.6164,35.27321721,-7798006.849,3644506,,,0,0,0,0,40158875.25,0.622994641,0,0,0,1,0,0,0,1,0,1,,0,0
922521_2021,12228204,0.862326522,1.215311978,0.02870998,-463888.2308,63.74090197,-1564092.308,2586144,,,-0.821405013,-82.1405013,-82.1405013,-164.2810026,12960565.08,0.11126372,0,0,0,1,0,0,0,1,0,1,,0,0
1517413_2020,,,2.776690155,-2.02E-07,0.069692974,-476377599.6,-1.70E-06,,,,0,0,0,0,10956684790,,0,0,0,0,0,0,0,,0,1,,1,
1517413_2021,,,4.736775055,-1.874386455,0.086333724,-23.93849991,-14.5794871,,,,9682477.261,968247726.1,968247726.1,1936495452,5331032116,,0,0,0,0,0,1,1,,1,0,,1,
1370880_2020,606557000,0.64487276,2.072648104,-0.879557894,0.208029876,-26.21771706,-5.72147501,178856000,,,0,0,0,0,5435011400,-0.620617495,0,0,0,0,0,0,0,1,0,1,,1,0
1370880_2021,229063000,0.47380418,2.457377113,3.963130391,0.279679243,5.634434852,26.09014981,-101791000,,,-5.419333054,-541.9333054,-541.9333054,-1083.866611,5161936780,2.742715409,0,1,0,0,1,0,0,0,0,1,,1,1
1288847_2019,,,5.7775791,0.013583777,0.335908947,4827.817608,0.425536247,137778000,,,0,0,0,0,4036055520,,0,0,0,1,0,0,0,,0,1,,1,
1288847_2020,,,6.654223115,-0.108427477,0.37096832,-1608.448386,-2.582711238,167979000,,,-9.624401914,-962.4401914,-962.4401914,-1924.880383,11596912864,,0,0,0,0,0,0,0,,0,1,,1,
1288847_2021,,,3.917029986,-0.052578295,0.746334047,-2611.724087,-1.705568081,214849000,,,-0.500554785,-50.0554785,-50.0554785,-100.110957,9404818437,,0,0,1,0,0,0,0,,0,1,,1,
1262039_2020,2024.4,0.780296022,1.4978956,3.006153846,1.515490391,49.40864893,40.46554009,1101.8,,,0,0,0,0,24136.125,0.857017544,0,1,0,1,1,0,0,1,0,1,,0,0
1262039_2021,2559.2,0.765723176,1.553254821,3.745679012,1.848269813,95.95056032,48.38143837,1433.4,,,0.242169908,24.21699079,24.21699079,48.43398158,58222.8,1.064561404,1,1,0,1,1,0,1,1,1,1,,0,1
944480_2018,23604000,0.254564671,1.567398119,0,0.285849612,inf,0,70959000,,,,,,,41761721.4,0,1,0,0,1,0,,,0,,,,0,0
944480_2019,20298000,0.2446279,0.89382587,0,0.433677582,inf,0,55258000,,,,,,,33396085.8,0,0,0,0,1,0,,,0,,,,0,0
944480_2020,14785000,0.256594932,0.872864392,0,0.269567182,inf,0,33297000,,,,,,,27183628.56,0,0,0,0,1,0,,,0,,,,0,0
1528396_2019,395164000,0.549209605,5.747459875,,0.147549138,,,308274000,,,,,,,8384941337,,0,,0,,,,,1,,,,1,
1528396_2020,404292000,0.54464258,5.964608922,,0.135926092,,,314129000,,,,,,,9820130096,,0,,0,,,,,1,,,,1,
1528396_2021,368213000,0.49539802,4.512893172,,0.185699516,,,269470000,,,,,,,9583966886,,0,,0,,,,,0,,,,1,
1021435_2018,3007600,0.953764191,0.622754806,-0.003202644,0.023941275,-71.03506369,-0.039597368,-14500,,,0,0,0,0,2230501,-0.215363512,0,0,0,0,0,0,0,1,0,1,,0,0
1021435_2019,3380300,0.957564942,1.057504378,0.056360707,0.022261344,7.097143063,0.697026665,690000,,,-18.65286624,-1865.286624,-1865.286624,-3730.573248,3933946.4,3.801783265,0,0,0,0,0,0,0,1,0,1,,0,1
1021435_2020,3489000,0.957464325,3.104264187,0.036799743,0.018982365,12.77182824,0.844377471,804100,,,0.251488364,25.14883637,25.14883637,50.29767274,8859817.25,4.630841121,0,0,0,0,0,0,1,1,1,1,,0,1
1404655_2018,412623000,0.804364693,3.005868975,-1.624122137,0.40190908,-77.4141286,-10.82366188,52099000,,,0,0,0,0,4941189000,-0.636009446,0,0,0,0,0,0,0,1,0,1,,1,0
1404655_2019,544902000,0.807429689,3.441122023,-1.251216389,0.307606975,-126.6767294,-5.126576241,82967000,,,-0.157955756,-15.79557561,-15.79557561,-31.59115122,6808367500,-0.535548093,0,0,0,0,0,0,0,1,0,1,,1,0
1404655_2020,716067000,0.810924027,3.270297934,-1.843890274,0.358937194,-215.0019475,-6.850891137,116131000,,,0.58208983,58.20898299,58.20898299,116.417966,18281830600,-0.654296003,0,0,0,0,0,0,1,1,1,1,,1,0
941685_2018,,,1.800312012,-0.167607323,0.020887416,-5.310030522,-8.940965622,,,,0,0,0,0,87419032.48,,1,0,0,0,0,0,0,,0,1,,0,
941685_2019,,,0.606241067,-0.152197062,0.021519487,-2.201093741,-8.843084084,,,,0.047864909,4.786490919,4.786490919,9.572981838,37971068.12,,0,0,0,0,0,0,0,,0,1,,0,
941685_2020,,,0.321254429,-0.060791957,0.147207362,-1.291289242,-5.653440192,,,,-0.365370123,-36.53701235,-36.53701235,-73.07402469,14137034.62,,0,0,0,0,0,0,0,,0,1,,0,
320340_2018,,,7.57396088,0.708098038,0.126229698,18.24606101,24.08857683,,,,0,0,0,0,113928405,,0,0,0,1,1,0,0,,0,1,,0,
320340_2019,,,5.825771032,1.22902126,0.16608115,32.49740366,29.41618172,,,,0.756726457,75.67264574,75.67264574,151.3452915,356464020.7,,0,1,0,1,1,1,1,,1,1,,0,
320340_2020,,,4.222719141,0.918431965,0.227899708,43.67226047,18.48429254,,,,-0.255994165,-25.59941654,-25.59941654,-51.19883308,356409317.7,,0,0,0,1,1,0,0,,0,1,,0,
320340_2021,,,3.394176725,1.040183249,0.247367461,37.30111981,20.60217897,,,,0.107584855,10.75848548,10.75848548,21.51697096,337164822,,0,1,0,1,1,0,0,,0,1,,0,
1081745_2018,,,1.115099705,-0.131999799,0.088197463,-0.757576914,-16.59601204,-732374,,,0,0,0,0,1772942.1,,0,0,0,0,0,0,0,,0,1,,0,
1081745_2019,,,0.119314636,-5.757890077,0.50801861,-0.012157231,-14.82651853,-584749,,,-0.088450527,-8.845052729,-8.845052729,-17.69010546,25934.79,,0,0,1,0,0,0,0,,0,1,,0,
1081745_2020,,,0.956067717,-0.782748727,0.150118638,-6.017256673,-9.111510895,1224409,,,0.03136952,3.136951953,3.136951953,6.273903907,13239174.15,,0,0,0,0,0,0,0,,0,1,,0,
736012_2018,,,1.140836408,0.172616801,24.45112782,22.07201137,1719.548872,,,,0,0,0,0,50478690,0.594489212,0,0,0,1,1,0,0,,0,1,,0,0
736012_2019,,,2.600102934,0.329714961,0.54640045,16.68107503,125.5624297,,,,0.952339309,95.23393091,95.23393091,190.4678618,74481000,1.160644658,0,0,1,1,1,1,1,,1,1,,0,1
736012_2020,,,8.546685341,-0.378746125,0.027750787,-46.52192815,-8.546776012,,,,-2.477491601,-247.7491601,-247.7491601,-495.4983203,306905160,-1.234930738,0,0,0,0,0,0,0,,0,1,,0,0
736012_2021,,,1.618991448,-0.983111111,0.040258815,-3.499095841,-22.32221299,,,,1.850083371,185.0083371,185.0083371,370.0166742,65790000,-6.940568475,1,0,0,0,0,1,1,,1,0,,0,0
896878_2019,,,1.828077314,5.984318549,0.204344663,46.33944496,16.18334892,,,,0,0,0,0,72150515800,1.455140187,1,1,0,1,1,0,0,,0,1,,1,1
896878_2020,,,2.261263814,6.976388783,0.324207625,43.91527043,16.77537896,,,,0.172768144,17.27681439,17.27681439,34.55362877,80189283800,1.706542056,0,1,0,1,1,0,0,,0,1,,1,1
896878_2021,8069000000,0.837641441,1.942372881,7.546617381,0.215923878,70.22616535,16.7696812,,,,0.12924425,12.92442497,12.92442497,25.84884995,1.44806E+11,1.605919003,1,1,0,1,1,0,0,1,0,1,,1,1
829323_2019,,,0.519612966,-0.086566101,0.108243081,-3.415886799,-3.098586547,,,,0,0,0,0,15330865.45,,0,0,0,0,0,0,0,,0,1,,0,
829323_2020,,,1.664729484,-0.13987388,0.054036732,-3.237916907,-4.52179245,,,,0.62753896,62.75389602,62.75389602,125.507792,23651587.46,,1,0,0,0,0,1,1,,1,1,,0,
829323_2021,,,2.164394616,-0.077529298,0.060381384,-6.836125359,-4.30420658,,,,0.040533535,4.053353456,4.053353456,8.106706912,51958989.37,,0,0,0,0,0,0,0,,0,1,,0,
727634_2019,,,0.023111492,-0.188541667,0.036042915,-2.386740331,-0.837633339,,,,0,0,0,0,2592000,-33.9375,0,0,0,0,0,0,0,,0,1,,0,0
727634_2020,,,0.027172827,-0.091634849,0.038564373,-3.492121212,-0.406832944,,,,-0.513812155,-51.38121547,-51.38121547,-102.7624309,1843840,-16.5,0,0,0,0,0,0,0,,0,1,,0,0
843006_2018,,,7.305384615,0.218562283,0.101313175,51.93027742,3.26150489,,,,0,0,0,0,43465642.2,,0,0,0,1,0,0,0,,0,1,,0,
843006_2019,,,4.6890625,0.181174826,0.147126437,64.52331286,2.62835249,,,,-0.180406213,-18.04062127,-18.04062127,-36.08124253,44262992.62,,0,0,0,1,0,0,0,,0,1,,0,
843006_2020,,,4.884909369,0.558509284,0.162710539,31.35131411,7.483476654,,,,2.069970845,206.9970845,206.9970845,413.9941691,66025867.52,,0,0,0,1,0,1,1,,1,0,,0,
843006_2021,,,4.807480179,0.867527886,0.183491461,33.94703558,10.40796964,,,,0.562678063,56.26780627,56.26780627,112.5356125,111719694.1,,0,0,0,1,0,0,1,,1,1,,0,
1084048_2020,,,0.705725523,3.397507319,0.728772818,26.83437928,12.44143357,,,,0,0,0,0,4043082257,,0,1,1,1,0,0,0,,0,1,,1,
1084048_2021,,,2.615797666,10.47033233,0.252695997,10.81818575,25.24297008,,,,2.296745162,229.6745162,229.6745162,459.3490323,5373544318,,0,1,0,0,1,1,1,,1,0,,1,
807882_2019,,,1.44437479,,0.100139249,,5.988266581,,,,0,0,0,0,,0.380074053,0,,0,,0,0,0,,0,1,,,0
807882_2020,,,0.985976366,,0.208013514,,5.486089508,,,,-0.049482724,-4.948272393,-4.948272393,-9.896544786,,0.361266954,0,,0,,0,0,0,,0,1,,,0
807882_2021,,,0.51344715,,0.186501792,,9.394347805,,,,0.846564324,84.65643242,84.65643242,169.3128648,,3.060638514,0,,0,,0,1,1,,1,1,,,1
1721947_2021,350370000,0.956281319,1.017701709,-0.629586185,0.313629552,-60.3729893,-8.230140513,14155000,,,0,0,0,0,4539384693,-4.694031714,0,0,0,0,0,0,0,1,0,1,,1,0
1102993_2020,364707000,0.994782063,3.590541402,-1.592700761,0.328079576,-39.07199742,-16.92602474,,,,0,0,0,0,4203912490,-56.24359645,0,0,0,0,0,0,0,1,0,1,,1,0
1102993_2021,462342000,0.984493978,2.847802638,-1.73011983,0.256285932,-20.64596879,-14.33536594,,,,0.161533171,16.1533171,16.1533171,32.3066342,2580209303,-65.32880293,0,0,0,0,0,0,0,1,0,1,,1,0
1056696_2018,318276000,0.56920686,1.482693579,1.614081463,0.889231692,26.25022402,64.08584773,,,,0,0,0,0,2748135953,0.434612942,0,1,1,1,1,0,0,1,0,1,,1,0
1056696_2019,332982000,0.538850293,1.277786956,1.351498163,1.138604301,59.00858928,53.77265032,,,,-0.180800458,-18.08004585,-18.08004585,-36.1600917,5060694634,0.356034723,0,1,1,1,1,0,0,1,0,1,,1,0
1056696_2020,316485000,0.539734162,1.695760105,1.373270335,0.83283726,76.59089206,36.88420625,,,,0.01723374,1.723373988,1.723373988,3.446747977,6681789423,0.306140711,1,1,1,1,1,0,0,1,0,1,,1,0
1056696_2021,365816000,0.551224077,1.639960328,1.749234188,0.922921276,88.89032761,40.93966447,,,,0.266299862,26.62998624,26.62998624,53.25997249,9819892272,0.409326866,1,1,1,1,1,0,1,1,1,1,,1,0
1389002_2018,,,2.179206361,-6.945772988,0.045172068,-0.764493745,-13.97552149,-15097000,,,0,0,0,0,31530780,,0,0,0,0,0,0,0,,0,1,,0,
1389002_2019,,,1.697132988,0,0.048368826,inf,0,2999000,,,-1,-100,-100,-200,9397800,,1,0,0,1,0,0,0,,0,1,,0,
1389002_2020,,,1.420726416,0,0.052372064,inf,0,1651000,,,,,,,19680860,,0,0,0,1,0,,,,,,,0,
1353499_2018,,,1.93E-05,-0.00562921,0.003542617,-0.035528966,-0.184872529,,,,0,0,0,0,431792.3378,,0,0,0,0,0,0,0,,0,1,,0,
1353499_2019,,,,0.001843822,0.157586223,0.108470318,17.12298658,,,,-1.997347952,-199.7347952,-199.7347952,-399.4695904,1314770.565,,,0,0,0,1,0,0,,0,1,,0,
1540184_2020,,,1.663752387,-0.848780158,0.368838348,-33.24771407,-12.78191895,30259000,,,0,0,0,0,3734815464,,1,0,0,0,0,0,0,,0,1,,1,
1540184_2021,,,2.372939928,-0.959096839,0.340669967,-43.26987467,-13.07976708,32656000,,,0.323351108,32.33511079,32.33511079,64.67022157,6432326489,,0,0,0,0,0,0,1,,1,1,,1,
1001601_2018,,,0.133027523,-0.237334131,0.005945961,-0.224999244,-6.536837433,,,,0,0,0,0,5931655.072,,0,0,0,0,0,0,0,,0,1,,0,
1001601_2019,,,0.356150794,-0.023654749,0.002415442,-0.760946577,-2.344991194,-7501000,,,-0.628797937,-62.87979365,-62.87979365,-125.7595873,7446623.202,,0,0,0,0,0,0,0,,0,1,,0,
1001601_2020,,,0.14068655,-0.007669998,0.004247406,-5.215125094,-0.929075251,-2871000,,,-0.602799918,-60.27999183,-60.27999183,-120.5599837,20271191.24,,0,0,0,0,0,0,0,,0,1,,0,
789019_2019,82933000000,0.659019572,2.528838951,5.134109643,0.678393433,26.092158,38.34652595,,,,0,0,0,0,1.02386E+12,0.914472151,0,1,1,1,1,0,0,1,0,1,,1,0
789019_2020,96937000000,0.67781002,2.515765454,5.848765024,0.611221937,34.79537973,37.42984176,,,,0.128465851,12.84658512,12.84658512,25.69317023,1.54077E+12,1.031950594,0,1,1,1,1,0,0,1,0,1,,1,1
789019_2021,1.15856E+11,0.689258008,2.079993684,8.148822982,0.624397836,33.24406489,43.15223822,,,,0.383686005,38.36860053,38.36860053,76.73720106,2.0369E+12,1.329723512,0,1,1,1,1,0,1,1,1,1,,1,1
1050446_2018,398139000,0.800057471,3.01390798,2.631080449,0.447639945,48.55419759,3.899944017,103480000,,,0,0,0,0,1092518000,0.226142976,0,1,0,1,0,0,0,1,0,1,,0,0
1050446_2019,386353000,0.794430496,2.792423041,4.251330281,0.454558166,33.54949876,5.787733139,98972000,,,0.52682103,52.68210302,52.68210302,105.364206,1152593030,0.345279852,0,1,0,1,0,0,1,1,1,1,,0,0
1050446_2020,389680000,0.810592114,0.954491664,0.349075167,0.374310498,1113.084047,0.348731605,77430000,,,-0.922544026,-92.25440256,-92.25440256,-184.5088051,2961916650,0.02661692,0,0,0,1,0,0,0,1,0,1,,1,0
1050446_2021,418853000,0.820055133,0.858903473,0,0.180636461,inf,0,-692618000,,,-1,-100,-100,-200,5075735780,0,0,0,0,1,0,0,0,1,0,1,,1,0
807863_2019,76035000,0.898865114,2.700019952,0.081303117,0.151694915,118.6916363,2.483353511,62943000,,,0,0,0,0,389545950.4,0.383635301,0,0,0,1,0,0,0,1,0,1,,0,0
807863_2020,91421000,0.902388708,3.454015438,0.187027286,0.166232135,68.11840287,5.33313313,80319000,,,1.380865326,138.0865326,138.0865326,276.1730652,532277200,0.913383986,0,0,0,1,0,1,1,1,1,0,,0,0
807863_2021,107725000,0.89922953,5.204315336,0.18062442,0.196108735,83.93106543,3.990296846,93652000,,,0.02098797,2.098797031,2.098797031,4.197594062,669602040,0.80675498,0,0,0,1,0,0,0,1,0,1,,0,0
1576914_2020,92635000,0.636010985,1.939347716,0.018283206,0.278050997,,11.09517799,74063000,,,0,0,0,0,,0.207243233,1,0,0,,0,0,0,1,0,1,,,0
1576914_2021,83029000,0.654317777,2.361868061,0.024100902,0.264969732,,11.82748645,62063000,,,0.328388095,32.8388095,32.8388095,65.677619,,0.275299444,0,0,0,,0,0,1,1,1,1,,,0
1118417_2019,,,1.238382145,-0.617063191,0.286704595,-44.9872888,-7.645656133,52990000,,,0,0,0,0,915941200,,0,0,0,0,0,0,0,,0,1,,0,
1118417_2020,,,3.17253367,-0.392406881,0.220672137,-89.90668033,-3.882347593,58890000,,,-0.328880157,-32.88801572,-32.88801572,-65.77603143,1228484880,,0,0,0,0,0,0,0,,0,1,,0,
1118417_2021,,,2.304917115,-0.824676225,0.25348726,-40.62200289,-7.81466804,72234000,,,1.176302693,117.6302693,117.6302693,235.2605386,1207976500,,0,0,0,0,0,1,1,,1,0,,0,
1441816_2019,193448000,0.72448093,3.439299793,-1.822674907,0.218174373,-50.67277749,-13.1207826,-24197000,,,0,0,0,0,5017162372,-1.345843301,0,0,0,0,0,0,0,1,0,1,,1,0
1441816_2020,296364000,0.70275064,4.592695888,-3.058804835,0.322264724,-53.58628903,-23.33675031,-22510000,,,0.772752522,77.27525224,77.27525224,154.5505045,9405572623,-2.385847107,0,0,0,0,0,1,1,1,1,1,,1,0
1441816_2021,413304000,0.700064365,3.220747389,-4.383428406,0.380273336,-84.31984414,-28.63186075,-32228000,,,0.520857784,52.08577842,52.08577842,104.1715568,22508676474,-2.12948722,0,0,0,0,0,0,1,1,1,1,,1,0
1441816_2022,614290000,0.703024324,4.01986198,-4.54991344,0.283112624,-89.03685869,-16.49361413,-29872000,,,0.149551966,14.9551966,14.9551966,29.91039319,27322384680,-1.732962118,0,0,0,0,0,0,0,1,0,1,,1,0
1566895_2021,116158000,0.568585316,3.822485565,-0.43287455,0.197441446,-165.6369035,-6.917925578,45527000,,,0,0,0,0,6714257520,-0.459930788,0,0,0,0,0,0,0,1,0,1,,1,0
1039280_2019,65237779,0.948724977,3.125748763,0.898316384,0.160079359,6.712557076,8.202866087,41145897,188177165.2,4.573412634,0,0,0,0,70335361.17,2.971809974,0,0,0,0,0,0,0,1,0,1,1,0,1
1039280_2020,53474948,0.948602948,2.579808985,0.078914437,0.156329322,34.21427198,0.728238542,30479287,,,-0.910568317,-91.05683174,-91.05683174,-182.1136635,32061544.2,0.265773966,0,0,0,1,0,0,0,1,0,1,,0,0
1039280_2021,51929926,0.945545238,2.367415483,0.157855916,0.18196229,29.83733591,1.378292653,31288436,,,0.897655592,89.76555922,89.76555922,179.5311184,53058451.44,0.613748464,0,0,0,1,0,1,1,1,1,1,,0,0
1448056_2019,,,2.89934614,0.243795821,0.481639809,404.8469716,2.163544144,44293000,,,0,0,0,0,5735062200,,0,0,0,1,0,0,0,,0,1,,1,
1448056_2020,,,2.656667074,-1.486296333,0.482501131,-31.11088883,-11.39518168,17748000,,,-7.278201327,-727.8201327,-727.8201327,-1455.640265,2766909120,,0,0,0,0,0,0,0,,0,1,,1,
1448056_2021,,,2.268849251,0.026976584,0.461417005,2279.013558,0.171775146,10164000,,,-1.019339532,-101.9339532,-101.9339532,-203.8679065,3919903320,,0,0,0,1,0,0,0,,0,1,,1,
849399_2019,,,0.845990441,0.049206349,0.656326246,467.216129,0.54025793,1430000000,,,0,0,0,0,14483700000,,0,0,1,1,0,0,0,,0,1,,1,
849399_2020,,,1.174294432,6.599320883,0.781287247,2.771497299,115.8224076,748000000,,,124.3870968,12438.70968,12438.70968,24877.41935,10772810000,,0,1,1,0,1,1,1,,1,0,,1,
849399_2021,,,0.720037453,0.955172414,0.958277254,22.42527076,24.85419471,1258000000,,,-0.85747363,-85.747363,-85.747363,-171.494726,12423600000,,0,0,1,1,1,0,0,,0,1,,1,
1002517_2019,,,0.680304226,0.747770433,0.71022126,21.81150695,8.230143782,,7843316300,,0,0,0,0,4663518300,0.274143853,0,0,1,1,0,0,0,,0,1,,1,0
1002517_2020,,,0.746327608,0.193944556,0.635987586,171.1313825,3.539154684,,11744975880,,-0.743337543,-74.33375427,-74.33375427,-148.6675085,9391176880,0.070362435,0,0,1,1,0,0,0,,0,1,,1,0
1002517_2021,,,0.650127269,-0.084669461,0.451752657,-650.0572865,-1.300539077,,19736043040,,-1.487016419,-148.7016419,-148.7016419,-297.4032837,17373431040,-0.041828719,0,0,0,0,0,0,0,,0,1,,1,0
1618732_2019,932015000,0.753970212,2.127782552,-3.293713862,0.326508231,-6.891916224,-33.84197898,-293913000,,,0,0,0,0,4281113628,-2.042491977,0,0,0,0,0,0,0,1,0,1,,1,0
1618732_2020,1020993000,0.780765507,1.439115605,-4.322294243,0.338593342,-5.133847618,-38.8780855,-542232000,,,0.405203653,40.52036531,40.52036531,81.04073061,4481248310,-2.870117188,0,0,0,0,0,0,1,1,1,1,,1,0
746210_2020,,,1.792466368,0.03343596,0.025919142,153.7267042,0.413776431,,,,0,0,0,0,136816766.7,,1,0,0,1,0,0,0,,0,1,,0,
1660134_2019,285833000,0.715917686,1.257251534,-1.241397528,0.757409088,-66.40097,-16.84758678,-6201000,,,0,0,0,0,8333122532,-1.106470583,0,0,1,0,0,0,0,1,0,1,,1,0
1660134_2020,426685000,0.728048158,2.924740796,,0.494736623,,-18.89650893,-26450000,,,0.664685212,66.46852116,66.46852116,132.9370423,,-1.841925217,0,,0,,0,1,1,1,1,1,,,0
1660134_2021,617743000,0.739436502,1.86241002,-2.168403569,0.933287684,-119.4473223,-16.08191796,13522000,,,0.274846467,27.48464672,27.48464672,54.96929344,31812644240,-1.671029351,1,0,1,0,0,0,1,1,1,1,,1,0
1660134_2022,903796000,0.695120216,2.446586997,-5.670286852,0.160367941,-34.89946896,-10.94763989,-370698000,,,2.185539102,218.5539102,218.5539102,437.1078203,29609093360,-3.897496796,0,0,0,0,0,1,1,1,1,0,,1,0
1568100_2020,141772000,0.852246154,3.520681202,-0.647084578,0.236201459,-36.03856558,-10.33638051,-30980000,,,0,0,0,0,1814145353,-2.048049148,0,0,0,0,0,0,0,1,0,1,,0,0
1568100_2021,182870000,0.856309352,3.696214113,-0.831334277,0.281034477,-58.61661352,-11.21296546,-35596000,,,0.368779674,36.87796738,36.87796738,73.75593476,4038860522,-2.803328044,0,0,0,0,0,0,1,1,1,1,,1,0
1568100_2022,233035000,0.828138993,2.84190493,-1.238554708,0.368211113,-26.66010616,-17.43077894,-53350000,,,0.559511197,55.95111969,55.95111969,111.9022394,2864761708,-3.50175976,0,0,0,0,0,0,1,1,1,1,,1,0
1017655_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017655_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327567_2019,2091200000,0.721202925,1.784834169,-0.84607438,0.824320527,-267.7542369,-3.287968204,754300000,,,0,0,0,0,21929072000,-0.101311232,1,0,1,0,0,0,0,1,0,1,,1,0
1327567_2020,2408.9,0.706753902,1.905561541,-2.77258567,1.191439448,-92.30373034,-11.81834278,820.5,,,-0.99999674,-99.99967399,-99.99967399,-199.999348,24645.096,-3.30E-07,1,0,1,0,0,0,0,1,0,1,,0,0
1327567_2021,2981.2,0.700453467,0.908261184,-5.127440904,2.213871582,-77.82634797,-21.58618899,970.8,,,0.868539326,86.85393258,86.85393258,173.7078652,38827.565,-0.499149575,0,0,0,0,0,1,1,1,1,1,,0,0
1084384_2020,20683000,0.297011646,0.448946971,-0.324213398,0.122215349,-1.819789075,-8.225890473,,,,0,0,0,0,82758547.75,-0.928974139,0,0,0,0,0,0,0,0,0,1,,0,0
50471_2019,,,3.016020577,0.19715721,0.114455612,27.18642651,5.074084986,,164717703.9,,0,0,0,0,106092473.9,0.669356737,0,0,0,1,0,0,0,,0,1,,0,0
50471_2020,,,3.046247596,,0.118401981,,2.116707559,,,,-0.591721364,-59.17213637,-59.17213637,-118.3442727,,0.273284056,0,,0,,0,0,0,,0,1,,,0
50471_2021,,,3.19347027,0.212763995,0.125180588,25.89723887,5.54166168,,,,1.584243464,158.4243464,158.4243464,316.8486928,106629161.9,0.588415823,0,0,0,1,0,1,1,,1,0,,0,0
723531_2019,,,1.171867905,2.878931255,1.849589616,29.79925271,39.48845199,1290700000,,,0,0,0,0,30824347000,,0,1,0,1,1,0,0,,0,1,,1,
723531_2022,,,1.234407825,3.060479376,1.591608542,,39.48011793,,,,0,0,0,0,,,0,1,0,,1,0,0,,0,1,,,
1590955_2018,551804000,0.974340321,1.034937911,2.39302022,2.600374125,51.32844218,34.64824692,,,,0,0,0,0,7035332927,9.431943298,0,1,0,1,1,0,0,1,0,1,,1,1
1590955_2019,717260000,0.972330483,1.067052481,3.131737773,3.043431928,85.90757576,31.34096771,,,,0.317447926,31.74479262,31.74479262,63.48958523,15512846400,12.42609414,0,1,0,1,1,0,1,1,1,1,,1,1
1590955_2020,815666000,0.969376089,1.08531574,2.484507872,2.387416119,182.0280005,19.93457649,,,,-0.20558103,-20.55810296,-20.55810296,-41.11620592,26112462750,7.028220077,0,1,0,1,1,0,0,1,0,1,,1,1
1590955_2021,1024113000,0.970241321,1.131444275,3.377921809,2.173935837,122.912851,21.40285,,,,0.366022321,36.60223209,36.60223209,73.20446418,24086002280,7.604781124,0,1,0,1,1,0,1,1,1,1,,1,1
1591698_2019,293901000,0.656392378,1.096247514,1.014093264,4.727981193,92.51614551,17.47704277,190194000,,,0,0,0,0,4979496500,0.34983848,0,1,0,1,1,0,0,1,0,1,,1,0
